gml_id;dist_m;x;y
ida8e413e9-52de-46d6-9c8a-fdf07fcf9fcb;37,46439336;676244;7661777
ida8f35840-0e2e-46c4-8130-cdfc49295d13;88,15868915;680885,24;7654165,38
ida924a02f-d9e2-42eb-9656-6ec3743e9eef;231,1485906;631072,33;7684181,17
ida933602d-1fed-49f5-8aa1-ea29b717b9f5;985,6376902;652535,48;7656964,761
idaa446dec-a5c1-4ba5-866b-c16f0f366a37;51,07691557;678369;7658874
idaa9ec386-ee61-4dad-8a1c-5eb0ec8ed34f;28,93336887;639531,384;7694104,579
idaaac60be-4046-4066-b6c9-f6a553e2addc;218,6655468;685337;7662022
idaac1f909-b15c-4a38-819e-3cf7951ec8a0;11826,86055;707879,2589;7654890,462
idaacc3b14-ad0d-46c3-93a0-403483838658;46,97859428;639222;7697106
idab6e7093-af8f-4ea3-8cbe-0f3ce6c0896f;92,97457879;685589,158;7661993
idab8906e0-9fab-45d7-b0f2-d815e9080711;86,00697032;681852;7650138
idabc5fc64-6487-47c6-8714-e512cfca8ba1;26,99215795;639342;7696404
idabd805ec-4f27-491d-81ec-689723b47413;35,9704081;683800;7663708,22
idabdb0275-380f-4c30-8aad-903788d75c45;446,055236;632535;7676996
idac096256-07c2-455d-b69d-792443beb677;15,54487283;636545;7684401
idac14da18-ee79-4b9d-860e-cfb545817387;79,11103834;681709,591;7652314,478
idac5fa4e9-9644-423e-93d9-47d0a40f677c;14,97200703;646921,001;7675556
idac722d54-97a6-42c1-b7d5-1546725cd5ae;22,08247602;681633;7663986
idac894739-12e8-4772-a163-a0c90e8c8954;17,97186691;647833,895;7667294,164
idacb23ea0-0463-4332-9073-ee982b4649e9;82,69902877;645619,09;7662660,95
idacbb85cb-7d98-4dfa-9592-2ccf20c35899;21,67718143;645049;7674794
idad84087a-7710-429d-b46f-e0d185b9de29;13,79293875;684711;7659526
idadb40ab7-1439-4109-a467-4aa9ded38208;188,9942046;681196;7652631
idae8a949a-3bca-487d-8e0f-2f710f9cc920;10,59673306;645634;7687479
idaf43976c-44ff-4ecb-b1b6-ebdc339df8d7;21,01362169;647938,05;7667293,11
idaf44ee45-d2e0-4f82-90b6-eaf36a06f673;12306,12776;681960;7624466
idaf5cdb04-97aa-4bcc-9c69-8d621e452214;652,3691762;668167,843;7661181,029
idaf88739f-7647-497d-9a2b-73c5e6eaf5e0;15,55958308;647918,95;7667778,67
idafc7e2a8-03d1-4a22-a2dc-0d10b92b22b3;14,77579606;647871;7667518
idaff4e394-ac09-465e-9d0e-ff3edc7c8d0a;8,388163968;659928,88;7674515,77
idafffb33d-b407-4462-9882-72930c9b040b;1705,169113;633097;7673969
idb00178f3-f732-4f4d-bafe-a616284abd58;1046,922129;647072,851;7668721,967
idb09c7915-cc40-4acd-8b7b-fdd64570554d;15,86325807;648256,32;7667851,3
idb0cb8ff9-73ee-4129-ad9c-c2beb726b295;42,25157466;686756;7660594
idb0e90f68-baba-490b-9514-7298de712598;1415,489578;632880,627;7674411,755
idb0f8e50f-02e9-4d58-86b3-c26fc3c6304e;46,91600204;683157,264;7661673,398
idb1465098-d480-4351-bc85-b60fc6b1767d;34,85154119;673900;7665645
idb15314f2-b66e-402a-b8f9-2954dc9e5726;1763,966344;663328,063;7640585,396
idb16644b5-930f-43de-8f81-4c457f313f25;90,65054798;679268;7663578
idb18bde60-f5af-4b61-9483-63b6f224c302;4067,274383;673092;7656840
idb1c05931-9f69-4775-b408-f6d05d5ba972;3739,516611;673162,749;7657384,544
idb2aa249c-de7b-4ef0-9af8-2f7947e23789;29,11944588;686675,687;7659660,625
idb2c81349-7653-43eb-977a-729e244b130c;17,29496419;664253,926;7669880,006
idb2d4571e-cfe5-4c32-ad78-b174090da00e;21,87800337;664465,453;7669548,533
idb3a1c313-8e91-4c33-ad85-2f071f7b8df9;59,48962028;677133;7662744
idb3f1dd17-390d-46b4-8397-cb1d1314df71;13,04710372;681679,05;7663982,66
idb421c331-69cb-4f82-baf9-dd8710df4fe3;260,3853724;690366,654;7635041,769
idb444404b-2115-473c-af12-4995f3d4ae7d;10,45687942;648234,676;7668082,682
idb4c8c71e-8b36-413b-b76a-dd75be3c7bc4;27,88393984;639121;7685569
idb50a0c45-c3a2-403b-844a-b4046fa7ca09;74,08568921;633504,335;7678108,034
idb5549801-2a6c-4021-9a5a-ab05ffd6c727;61,46979693;683274,968;7660817,387
idb587f964-f7b0-45e7-bee2-bf68e54798fb;1575,515012;655892;7664518
idb5f7b792-9d0b-49d6-9ef0-610f3862bc95;233,7835419;664788,425;7641134,754
idb5ff6ee0-1035-489f-b03c-f53d559560ca;47,91939146;658875,81;7673079,112
idb626ee79-40da-4ea3-8d24-15978650cc1b;34,53128949;673906;7665017
idb64f99e9-12e2-4823-82a7-68c8c031e922;30,49837671;686688,91;7659703,64
idb66ce51e-adb1-40d5-9460-46e029140f06;1617,388342;657216,615;7665207,4
idb69a73e1-a76e-4bfa-8a5f-bcdac66d53e4;188,395531;633437,798;7678217,285
idb6af80b4-eb2d-45be-b496-48377c3088b1;17,88591709;648255;7667537
idb717ea8f-077f-4613-b3ed-c3f818c842ba;50,36417205;686777,684;7660402,068
idb71f613c-cc39-4efd-8d98-5aa82efa4f1f;16,01541868;647731,89;7667580
idb754e65d-0720-4480-b26c-be7fd669fa9b;63,86207766;658809;7672860
idb7557f5c-d6f5-4da0-82b4-e04581e8878e;123,5921341;687533,867;7647218,937
idb87715c0-ea74-466b-8c47-8296b67323d3;1764,123072;661383;7656685
idb8a83551-71f7-4d32-a37c-e0a744ffae56;120,0621052;664874,354;7641213,892
idb8f19263-8771-4e8b-b931-54e0d9e264e9;21,14294478;648042,07;7667740,46
idb9b144a4-9aaa-43ba-849c-8e07ea0a7dcb;16,6223965;647844,616;7667327,209
idb9b99920-1de9-4f79-968d-67e0f4852754;21,00543404;648240;7667405
idb9c0648a-8612-4989-a4a4-2b6d513ffb54;82,34272033;633788,92;7675727,8
idb9c5ed20-6a95-4364-9eb1-ac8c9a9d33bf;30,39433485;639278;7697432
idb9c70adf-0bd5-44c8-930c-c4292ae373db;21,47886028;645645;7686437
idba2847a1-28df-4997-8b7e-2afdd1c9a54f;32,5548013;639594;7694341
idbac92c8e-db43-43cb-aaec-e623c462f0cc;11095,15506;700879;7639993
idbacb565a-8440-4edd-aaa1-6394e08082d7;30,25449063;683123;7661696
idbb0f8d88-e0f7-451c-8bf8-3f0f015ad53b;36,0045585;645645,559;7687371,349
idbb41f87e-02c1-4288-9aa1-5f466cef712f;73,85798319;654408,185;7670857,819
idbb6c9cc3-6570-4d20-b8b8-e8782f206480;20,61418648;647734;7667336,2
idbbac3cf0-db1f-4e7c-8e70-a727dcaae64c;20,81251357;677348;7663470
idbbc71f68-5d43-49f3-9397-17a9d0554445;9,800467391;642587;7674705
idbbe8bf4e-28b7-48dc-be12-08c88ce57503;22,19859635;647830,508;7667615,309
idbc450a2e-7dc2-4ba1-8851-4ea2b4f0ba26;34,54839983;686727,47;7660173,43
idbc47a943-75c0-41a4-8bc2-54802fc124dc;376,0365629;673558,433;7661816,177
idbc4e83d3-9e4b-4fc4-8c26-706905ea7c4e;1636,849134;646926,69;7652837,631
idbc60c462-0e4c-4ccc-af97-93116c6dd705;15,43659834;647892,88;7667585,21
idbc715c51-d7cf-46e8-ace5-1f6e9c9435ec;17,51508494;654533,456;7671735,277
idbc7ba23c-6672-4409-8403-4ca3be7df184;27,46042578;639703;7693637
idbc8ef852-0d52-4856-b1ff-839f9c56c723;17,89041494;648579,022;7657006,428
idbcb7786a-1c0b-4d51-848c-6d4139fb3933;1465,071152;655817,71;7664164,471
idbcd6aad8-8997-434b-a3dc-84638db73cf6;30,6795228;686681,51;7659892,94
idbce5cc13-98a1-4f04-a564-01cec4ee8fbb;194,1036901;685935;7658544
idbd244660-c263-4025-8d99-bd8913f1aecd;89,62197237;679705;7663520
idbdb624b6-9996-4359-8f74-c59e336f6fe4;886,6212981;647101,089;7668483,937
idbe5e76aa-7850-4463-b4cb-ff453acc6cda;2058,046851;637507;7668752
idbe5eacaf-ce07-4e18-9760-b71160464c91;62,94985568;647953,634;7667878,726
idbe65767d-0e97-41cb-88b4-452edfd951f4;13,13711799;686656,27;7660288,132
idbefd4c80-aa0f-42d8-94ef-bff0e7ab8bbe;1340,255044;632380,035;7675757,117
idbf21c48a-75e0-4a88-99d0-3862094d5d66;1267,335606;650219;7665752
idbf82c586-a6a5-4203-aaeb-be2e402eb130;27,82248785;647991,3;7667347,84
idbfcdb11c-e721-49c2-bb95-08ad85b72078;24,67233136;653557,85;7672133,05
idbfd0ef34-4673-46c7-ae7d-70f112d92d8d;61,0289817;658761,351;7672952,89
idbfd55f0c-1cd4-4732-b08f-cf9d3c20d60e;92,60258328;680892;7653590
idc029e8fc-372d-45d3-9341-60a62fa808be;32,63634741;665749;7659581
idc0ef008a-96bc-4cd8-b1dd-1b81e40fd480;210,5701839;681976;7651763
idc1173512-5a1d-4a7d-a798-740235e7e56b;192,1734561;641023;7675620
idc14aeb45-be7d-4886-9a5a-811ffeb8a95e;37,83364081;677404,48;7663364,26
idc14bc15c-57ac-4936-8543-3a5099d1af31;1357,73811;632011;7676058
idc15d5a03-07c9-47ea-aeef-5cded7da5d58;26,99069672;679773,0465;7663814,142
idc1697513-2ea8-4285-8e7d-f567f6c9cb0a;169,5993762;658991;7672708
idc1d990aa-7163-4700-b111-4533aed26e09;3594,060239;668788,24;7644505,844
idc2016d83-036b-4053-a1c0-42a6b15e8ed2;41,27221776;640074;7698078
idc242a594-8b9f-4b99-a6e6-5af892c99649;20,89103688;633740,35;7676982,49
idc2451650-0c86-4166-b761-deecd9027690;137,6699883;679133,88;7657727,59
idc25613d3-e309-4046-bd26-839234c52a96;101,2840059;679031;7660087
idc26db7b4-9afe-4b33-855c-1597633727ec;235,6240011;633474,85;7675607,57
idc2b3cb1a-ae0f-46ce-ba13-86cc282b49dd;1005,378222;688832,524;7646644,762
idc2e0aae8-223a-4eb8-a23c-501b5ab46aac;684,6591104;669066,903;7661780,336
idc3225e8f-7a31-4637-ae49-8522bf62391c;28,93532987;642625;7674680
idc5a96c91-3024-4a3b-b305-485e4a5be4ae;180,4039568;659250;7672496
idc5c9c3f3-9db5-42ff-834b-696297f04c53;12,75895492;648080,35;7667586,22
idc61de8f5-f1a3-4862-87b5-fa1db6075367;863,7801053;635440,426;7686577,179
idc63dbc2d-7a7c-4aae-9600-c60acee52e73;1395,004379;631862;7676175
idc65307af-a734-430a-bff6-932ebdfec68e;102,530432;652682,94;7670888
idc667be64-cf87-412e-ac7e-0d00368fa91e;69,9633547;684848,967;7662820,495
idc6b4b5bd-bce6-444b-9030-f49847e53ee6;4007,23289;693382;7627211
idc6cc879f-9527-4218-a773-e09f10021d8a;1349,521103;650272,2741;7665817,036
idc6feb659-7122-4a7b-9b94-9b1eeec1840e;11,01742283;639424;7694587
idc70adb05-b9e0-4991-9440-8ea7a54e6558;16,88841921;648077,05;7667353,88
idc786c8e6-ca9f-4a4a-8839-bc5b4f4cdf91;322,8729866;645346;7679563
idc7ba207c-a956-4cda-8616-7764d5863669;63,7079479;639269;7696576
idc7e10c74-da5d-42d3-8eb1-dc31a4e6b96e;27,61536503;652778;7671157
idc8404206-8d5f-483f-9c66-a93520f352dc;73,32715166;671038;7662651
idc86aeb1a-a856-45ea-a807-c1a2ab05b775;172,2939343;668409,25;7659056,021
idc8bd797a-ce92-4f17-9d67-e39ad41ccd2d;16639,2718;705806,06;7642787,04
idc942add4-0030-4c13-9ce6-f05619e70f96;9,116135941;634089;7676140
idc9d36e08-9303-47d5-aa1e-f1ce62a3b73d;38,52151939;686693,89;7660021,767
idca315d2c-71a3-45c8-b823-3b763f36b90d;19,56425078;647782,002;7667316,049
idcae16bf9-b923-4009-8e3f-4118e14ec7a3;15,77347517;648176,8;7667421,07
idcb01a7d0-8033-4805-b5a1-e990396faab5;34,51190597;658429,502;7672772,259
idcb9661d9-e69c-478e-be28-2643cdc30cd5;997,1903288;633058,331;7674803,464
idcbcf3602-a2ff-4969-b8e2-91ce618ecbef;80,96496762;681736;7652211
idcbf3af5e-4c65-4332-84f7-17643678bb36;17,16338011;647979,36;7667561,606
idcc59f6d7-5cab-42ca-971d-2ec2f40d3b16;45,09554409;639325,523;7697348,651
idcc5c8d65-df7d-47ae-907c-5faa7ede0232;1389,793337;632786;7674520
idccf46dca-ec84-4412-9565-1d686fd14d59;11,10822069;648290,57;7667805,27
idcd3d67c0-dcce-4dac-b155-8ba8f789643a;32,92574144;639252;7697375
idcd629760-bd5b-4083-a755-70cf8d0928ad;28,97453621;639766;7692288
idcdd2845d-9e39-4333-9fcf-4e14958e61e8;62,33162106;686728;7660541
idcddbece0-78ee-4bc1-ac6e-5a6884d1c4a8;1388,131503;638967,567;7669233,06
idcde07caf-ae71-4f27-943f-b6e1847a6544;22,11857735;657608;7673358
idcdf867cf-6a13-4c75-bbc5-67715b3e5ffb;132,737503;662803,163;7660323,827
idcdffefef-7d2a-4495-abf6-f24633866afd;20,23858719;681457,28;7664005,56
idce31f5b2-076c-4330-a6c1-e232737e45ec;16,15570213;647958;7667314
idce3e42e3-fff1-4303-b4e1-cb299d0db296;2216,7699;653704,94;7653197,16
idceae4929-5c71-4f82-94df-d52c8c90a770;11,89466252;648033,56;7667891,52
idcec629fb-f319-457d-a7cd-db41737d8ee0;15,04429883;677283;7663499
idcf370ab0-0f8b-4868-866a-4fd9e4364b52;79,37751404;664028,203;7669913,714
idcf7b3661-46b9-4295-8d0e-1adbe42aad60;19,67438164;648132,608;7667665,082
idcf8bbc47-140c-4e0a-825f-464d94fc9a9c;206,187874;685402;7661989
idcf901ca9-d1cc-42d0-83c6-462b263562c7;163,7893192;633690;7677776
idcfa7a98b-07da-45f6-8d6c-aa4970710268;8,588190459;680583;7663159
idcfde051b-0827-4803-981e-cfbb6ce6fd4b;26,42017083;664870,138;7659606,605
idcffb314f-20e4-4e91-b071-5f8311319a0b;15,15807276;648253,84;7667422,44
idd03a9239-991c-4371-95dc-f807d7a2f718;15,80143555;647828,02;7667563,01
idd09f9193-38a6-4286-b54a-5a8b74206291;12,26813768;640100;7698126
idd0be957f-b64b-47a9-924d-d4528b91e26f;737,0956794;659661;7672895
idd14d150e-af27-4787-b56d-21346b9bcbcf;40,58248794;658735;7672719
idd1788012-daf5-4078-a796-e8b22fc3b8df;23,41407782;654300,656;7661650,056
idd18249d1-7436-4adc-a1f3-d3a3c91e4d90;28,07228857;642584;7674680
idd1949509-1617-4557-8221-c918c9d1f585;321,8946429;660099,984;7672260,129
idd196ea16-e446-45ca-90c5-20f082de9b98;2190,538536;652481,622;7665692,963
idd1c01ded-9221-4dbf-80f9-c2c0ce76bb51;23,67916687;640755;7679765,02
idd209722d-f5dd-453e-aed3-3affac1adb7b;18,06744121;640063;7698143
idd24a661e-bae3-4d57-b087-adfea41daa54;25,4866582;657029,15;7655522,99
idd25c9018-8071-4a0b-8ce0-bdd029484a01;23,77439749;647973,821;7667759,371
idd2f5b087-3f1a-4b33-a9fd-49013af3f1b2;30,82461099;682927,34;7646666,51
idd3d2dbef-9c25-4e9a-aca3-d1c6e86d402f;34,1292793;655952,722;7657847,488
idd3f5068a-506c-4d9d-a624-d3b0d816b232;33,59018752;647851,23;7667740,68
idd5275c5b-247b-458a-a5b1-481f2259bae9;18,87321834;663739;7670107
idd5347cea-ab00-4e11-83b2-9847f0b77e4b;13,98067537;664353,406;7669829,579
idd53ed023-773c-435a-844b-4fd5d54f00a2;1220,585508;655168,863;7664570,92
idd59702b1-c181-458c-a7ee-d522af4e1345;52,36776269;646993;7658622
idd5b6388f-cf38-4303-900c-d76000083889;21,07240156;658350;7652122
idd63af33e-2940-445e-811f-90f27dfcf5b2;20,08782928;648248,958;7667491,42
idd70f9115-89d5-4924-a08b-961e5c10904b;16,8782396;644799;7689994
idd71671c8-6820-45cf-8c59-6333f71e788d;947,9560121;650235,425;7665364,628
idd81017cf-036d-4cb3-99cd-d631a50b487e;21,74593857;644321,821;7663939,315
idd84a3618-8fef-4ff7-bdd7-cc6b5e514580;10,71471641;656458;7659310
idd85948c6-0fa5-4b3b-8b3b-81caa3450f17;23,29527504;647779,18;7667735,06
idd86f91af-d7cb-4f0a-b7f1-563868a94d92;333,1663707;657798,603;7663858,331
idd8769d09-a0ec-4097-8f15-fed9ad3ca5a0;16,14010367;647912,02;7667564,08
idd8b92754-21a4-4124-9f79-c83f4da28511;17,33247062;647893,36;7667307,28
idd9770940-5966-4012-8d6e-7f82c628cd52;11,87574595;648288,21;7667833,16
idd9900207-c0e4-41c8-86ec-16a70998e769;39,63841015;656165;7648155
idd9b61834-c760-4bbd-bb44-a3be88a62d4e;121,9103281;670333,35;7660376,43
idda55e1d8-d358-4eb1-bfb4-793e0b09d85d;18,61230833;648318,088;7667456,574
idda897b88-6062-46ed-8bd9-61ac95d462c3;21,74636786;664293;7669695
iddadb62af-6ab1-40f6-9532-318696af4d15;62,33152431;690067;7636764
iddae3a11f-314f-42fb-afb3-eae928513293;2158,791537;632009,231;7688161,498
iddb1ab8ce-d689-4abe-966e-7a73c7c8706c;54,14453071;639692,045;7694429,562
iddb55e21a-650c-4fd1-8fef-165ad4a1c020;282,3139477;673622;7665946
iddb72e7f6-b0f6-4e69-a4f8-d4e6f9ecf1c6;509,8595807;660086,163;7657237,343
iddc165272-a7b7-4e9d-92b1-7167c0003005;17,19671375;679951,438;7663778,46
iddc6ed217-9c50-48ae-85ca-c937ff1c19ab;19,85783782;647809,68;7667302,47
iddc87d073-1dd0-40f3-b7e6-f0710d1d7e61;181,7321561;632989,626;7676813,697
iddc9dcd77-80d2-4917-9741-d371b951abbb;18,08857576;648199,698;7667911,55
iddd1bc25b-596c-4636-98ae-31a6a276f28f;13,35329024;648278,834;7667386,253
idddae2c37-1f76-4119-906f-52581aa459bd;30,08136458;648175,92;7667643,55
idddaed267-5d5b-44a2-ae98-dd44f17a4f72;698,7138911;639883;7668811
idddb9a045-e3db-47ae-aad4-b8febe087a5c;41,62881401;686357;7658944
idde2df230-8024-46d6-82f0-194e919afbdb;25,72986086;648149,693;7667931,908
idde6edbb2-b041-4486-aa16-2db31f5fd5dc;14,76393308;645129;7663489,07
iddf004bc1-14aa-486e-871e-d186615e8d0d;11947,35438;697604;7620352
iddf075c86-f3a3-4730-8612-80f890a98609;11,02829902;644590,87;7674902,02
iddf25751f-3887-4f25-ad41-69072ec96285;19,42715815;648390,39;7667505,1
iddf531c92-865e-4cf1-a7ef-66f7eca54b34;26,23295186;647219;7658579
iddfce071a-2b85-48da-85b1-1c3864a49831;13,62102966;648102,111;7667933,665
iddfd11e47-520b-4743-9bfd-f82d4a023ce5;26,55794109;647964,931;7667357,344
iddff07b31-1e41-4742-915d-49e5e78c9d04;18,90809196;648185,864;7667959,56
ide0eec5e0-39a8-4115-aae6-f963fad7bf34;1942,269769;633242,442;7687980,248
ide108352a-59f9-46e9-925d-a7c66d1dd42d;15,86544773;648147,97;7667645,04
ide1165e4a-c65c-4572-ad21-79d25141784a;24,97211541;639787;7691998
ide15b2e98-76b2-4285-bca6-7f4ed3568bb8;25,06302536;664945;7669598
ide15f4e2a-afa1-44a9-91d2-2c34b5dfa2e5;53,90409309;681550;7662659
ide1adbfec-4fe0-4613-b46e-1e248973fae8;13,61066083;640563;7694156
ide1daf743-9608-471e-ad9d-dc8dcb478202;429,4655341;652833;7661579
ide2350852-3354-4a3c-a1bd-7e40fec3deef;2986,980382;684178;7654899
ide246e764-e316-4d09-9287-3d8c10882f5c;752,4268283;669098,795;7661881,357
ide267a8ff-2ae0-4c92-a553-5b84bb358e03;457,5781456;633221,005;7678407,246
ide3005c93-870e-453f-aefc-4083a47198ea;5263,926984;701382,253;7655856,165
ide35a2a95-3434-44ef-b7bd-f3a6f74d28b3;27,87387053;639783;7693234
ide367ac1b-cc9a-4c53-b939-866999afde59;21,82475963;647852,38;7667591,94
ide3bfc0f0-85e3-4f89-80d9-8045e31e94d2;93,73843725;646441;7686951
ide498040a-575c-4686-ab98-5813281a22cf;41,20283814;664245;7669788
ide4d732da-4844-4885-99a1-809df076c684;53,12570844;686723,09;7660299,07
ide4e005ca-14ee-490a-b634-91a73a4bf143;14,56093803;647876,751;7667777,981
ide4e1712c-11bc-434f-90d5-37cc06e6348d;416,73412;643582;7658702
ide5e02f93-8db4-42f2-81d0-058262c25f55;16,01574396;648118,728;7667886,815
ide5f8e293-a2df-4e3f-b57d-42577c682008;229,6119761;639801,126;7697626,629
ide6183143-23bc-4495-8dcb-e0ec87b80b04;574,0438003;632797;7676461
ide6309b4d-999d-4eff-9e30-d181153288df;1287,484819;668230,133;7661945,961
ide650268d-0943-4226-9c07-8efe14442406;19,19985385;675767;7661297
ide67281cb-1f1d-4016-86a5-eb7175e2bd93;10,86978388;641062,121;7693436,495
ide6a971a2-18c5-44dd-b2cf-32ed5815115e;23,72900674;679451;7656812
ide6acabd4-7f31-4468-8aff-73204ceae38d;21,33736464;664488,362;7669703,448
ide6f87298-7d5e-4e7a-80db-27f970f91b3c;6,850715755;649875,138;7673636,973
ide7739eb3-19cb-48de-a446-d7eb9939f50b;29,38081665;644577;7674861
ide848dfb2-5ae7-4ae7-840d-97af1002dd14;31,55411402;641377;7693202
ide8643d32-de0b-482f-bea3-a92a12db1a3d;158,3045723;656371;7657238
ide90918a3-b376-43d1-a70c-eb2705419c93;296,672739;637588,228;7664997,243
ide9c2e602-9e8b-47b0-a3ea-ce6f0bdb5675;1323,749226;632724;7674674
idea089048-420e-4ba3-977e-cb0c8938e510;105,3121386;647691;7655361
idea527f6a-6561-441a-ac14-9e128a98430a;22,46960289;648161,9;7667433,12
ideac97423-5c42-4c91-9555-0f81f98f98d9;25,22600398;681054,13;7652470,49
ideafb2e71-09a7-4af4-93cc-26c85e8985e1;69,23663823;640185;7698241
ideb16e2a1-2a4f-4650-b05c-7f1d7baa8641;16,33350911;648274,45;7667344,69
ideb2fa754-8ac3-4719-b4a2-956aca6f8ce7;17,9412655;647993,43;7667545,73
ideb453def-eecc-425d-a0c0-10653bf609c4;47,00866802;685292,89;7658812,93
ideb7e0562-a661-464f-8c5a-305331e9cf29;155,7230821;666604,306;7659374,761
idebafe074-b865-4758-b601-b85473d9b963;21,10029719;633577,425;7676924,556
idebd34790-c7b3-49c6-a8e6-157edc8093a7;40,23322374;689928;7657646
idebe41639-439f-424b-b88d-8b75d3358eed;38,79656169;678047;7663021
idebeeb121-f329-4008-bd20-0e9424eb06e7;15,09116154;647792,38;7667731,59
idebf7a15f-4c00-4827-8264-a44c2aea4940;20,61899849;648172,36;7667990,15
idec298fcb-c8e7-4969-85b3-19ac553736ce;30,59749805;639773;7692083
idec4c30c2-a20b-47d7-be3b-7674c79e5dc4;225,5304248;647943,416;7655029,476
idec94ddbd-bbe0-4ae1-a9fa-bfc8a43af816;76,60952276;656245,389;7648171,379
idecba7b72-2a02-455a-944d-980bea976258;8,388833037;648108,49;7667507,78
idecebc2bc-ef2c-41a0-bf48-ba2025199ba4;28,94347656;648006;7667775
ided379aa0-2335-4ae1-a614-d2629db1f694;26,03181381;644940;7689896
ided5b55ee-e374-4d58-856d-82db46affcfb;12,0751369;648055,585;7667356,6
ided92cf81-d08f-4c9d-ba16-cdf50cd69f7f;68,73523878;680226;7663391
idee54b1e9-37ac-4b13-a977-94550a9a2584;100,4712709;673993,386;7662441,82
idee884242-d327-47a4-a371-4f6448cc01a1;34,0841384;644335;7669478
idee8ab181-7eb6-41b9-9473-89b320ee1676;40,30902871;650628,521;7674347,801
idee9ba772-6ed6-4853-bfe2-83122301c696;15,64085802;648284,46;7667780,56
ideec4f25c-a132-4b33-bc09-fb10e39a2afe;1023,052859;633358;7681862
ideee1d381-33b1-4711-be9a-1a98d064980c;1158,622472;633995,637;7680783,373
ideef15dce-4d24-4c00-981e-b53789a8339b;12,41865001;673877;7665717
idef7e4f26-1ad4-4f11-a088-aebe07c5288c;20,13817143;686686,35;7659801,94
idefc60b45-aa08-4cdd-b554-2c1b2df4a74e;24,80783821;682934,76;7646575,25
idefd29445-132c-4ab6-8019-210616657f8c;21,4718053;674209;7664331
idefebf334-d6ae-4bd1-9db6-f3cea8822c08;14,69065357;648099,731;7667969,981
idefee6801-ad35-4955-a03b-3c64ee4198d5;868,7323197;654927;7664205
idf029edc2-ce3b-4236-9dab-a82d4be504ff;232,5483633;673740;7661790
idf03a8f10-a84d-4868-b835-db11d3439e2f;36,76456765;652525,587;7671120,705
idf075255d-e6d4-4d65-8016-838602ca71f2;1060,447393;639317,834;7669115,164
idf085a152-2f6d-433b-a56f-dd045ad92fbc;16,57011143;647817;7667410
idf0a79d99-1be3-42e9-9672-6ffa9b0da7f7;34,56886204;648213,8;7667320,041
idf0b0927e-604a-460d-8d1a-c3ea4af75244;44,77993767;655030;7671946
idf0fd6317-8790-4ac1-838d-e6dab3bf4185;22,25210615;639739,591;7693691,313
idf1068c56-4b7a-4a6a-8f12-49cf490394cb;1317,16429;668166,724;7661954,537
idf13e51b9-68f3-4210-b494-957df9573a7d;27,78044413;686541;7657634
idf1533e9e-844e-48f6-99fd-8f8819b30d53;27,56373159;652093;7659777
idf1987da1-f017-40e6-a38f-8c467364753d;838,988352;660449;7656797
idf1fdc6d9-c5ce-48af-b2f8-f70ae69c5df6;1891,505538;663209,236;7640538,595
idf207ef5d-780f-48b1-bef1-2b5aaaef1f90;40,2284286;680427,42;7653462,18
idf22ecafe-d40f-4bef-b819-f322a66b71dc;11,97231338;637273,893;7683870,513
idf2514dc4-7bca-48ef-8942-4c0e68c28181;335,3205779;637619;7665092
idf25cee1e-55a5-4d90-80fa-901a45a3dc48;1508,68805;655606;7663874
idf2773560-3460-4e18-b4dd-c64648dc6b9b;90,35819753;676155,79;7662000,91
idf282db7f-0d70-4629-b909-dc856d7d8cd2;11,92588733;680202;7654228
idf2a31fc8-d6cd-49c6-aab2-0ab401091663;36,93305638;683438;7663737
idf2b0c925-2547-4f6c-97ce-39b2876572bc;160,5145955;632925,929;7676855,042
idf3495196-064d-4fef-9bec-5b0d9bba1070;15,53981477;649847,445;7673591,347
idf3e44906-0d96-4f50-ab95-3bff863f476e;38,63057612;681793,138;7651735,792
idf4847439-1335-410f-976b-91f4b80533f4;9,074170886;678028,26;7658812,14
idf5226ca0-a98b-4259-bb0f-ce371b38aea7;42,36193657;639501;7690271
idf526f848-ffd2-4cb4-9cf2-adad8631610c;17,03318523;648207,73;7667894,821
idf5367fa6-cd6b-4b4a-8437-a3c897a1f200;828,9307775;659789;7673030
idf5735442-d411-4fb8-a82b-48c9b842f6fa;10,75671853;648024,424;7667195,122
idf596fe39-83a1-464e-988a-01806f0b4703;18,16511929;648160,83;7668032,64
idf5994972-ebd6-40e3-969b-bb2df8a62cff;1392,648172;650285,385;7665858,815
idf5a1b5bf-cc06-430a-9fe0-e7620e498279;3383,656656;668695,703;7644207,376
idf5b4134d-9922-4b16-a09d-91fea11862d7;18,65539878;648234,99;7667445,47
idf5db6533-3937-4739-9fce-4614a8136e8d;21,23994112;645546;7686423
idf634d331-6223-421c-a45b-fbc8803f4751;15,1393965;647749;7667462
idf66571c8-8daa-43b6-a01e-ef45b399968f;94,17462015;659461,86;7674207,42
idf7112be6-8bef-4f84-993c-fa6f0134ec6f;16,18216044;648047,73;7667672,65
idf74ebf31-1974-4a45-aa62-ef4f3f46d6f9;97,49824889;634091,19;7675791,692
idf7875c61-a9f1-4339-97cd-69f7f1e84710;32,43282012;648415,896;7667498,07
idf7b39754-9025-4b88-bd71-903492633a53;71,26600285;654471,35;7670852,21
idf7d55c68-8b52-494d-855e-4ff8a76a6221;164,6572725;639228,663;7679490,392
idf7e501e8-f11c-4222-945f-06bd31409267;19,42917039;648214,01;7667286,584
